Year,river,date,DO,BOD,COD,SS,pH,NH3N,TEMP,COND,SAL,TUR,TC,Class
2021,KEROH,10/1/2021,4.416,11,37,17,7.117,5.96,27.911,284.081,0.134,11.915,1120000,Polluted
2021,KEROH,9/3/2021,3.085,22,83,27,7.193,7.94,29.163,309.557,0.146,17.917,10300000,Polluted
2021,KEROH,17/5/2021,4.863,6,34,15,6.932,5.46,27.85,262.925,0.123,14.196,510000,Slightly Polluted
2021,KEROH,17/7/2021,3.568,4,24,6,7.11,7.17,28.852,301.261,0.142,7.686,250000,Slightly Polluted
2021,KEROH,16/9/2021,6.296,5,28,16,7.187,3.19,27.955,204.749,0.096,14.256,460000,Slightly Polluted
2021,KEROH,12/11/2021,4.907,5,18,16,7.271,3.5,27.843,234.003,0.11,17.24,640000,Slightly Polluted
2021,GOMBAK,10/1/2021,5.145,16,47,44,6.934,2.71,27.193,197.645,0.092,19.601,13200000,Polluted
2021,GOMBAK,13/3/2021,4.447,17,54,27,7.366,4.99,29.156,225.301,0.105,19.483,72000000,Polluted
2021,GOMBAK,18/5/2021,5.899,9,29,54,7.006,1.73,28.148,221.284,0.103,31.362,1560000,Slightly Polluted
2021,GOMBAK,16/7/2021,5.603,12,41,21,7.147,2.72,27.028,203.141,0.095,20.705,117000000,Slightly Polluted
2021,GOMBAK,15/9/2021,5.353,12,31,46,7.117,1.5,28.213,207.585,0.097,24.598,6800000,Slightly Polluted
2021,GOMBAK,12/11/2021,6.514,7,21,116,7.09,1.64,28.117,173.722,0.081,47.669,1700000,Slightly Polluted
2021,GOMBAK,11/1/2021,6.252,5,33,290,6.884,0.96,26.608,133.068,0.062,46.253,2400000,Slightly Polluted
2021,GOMBAK,13/3/2021,5.089,6,16,16,7.365,1.6,28.661,166.99,0.077,6.814,3300000,Slightly Polluted
2021,GOMBAK,10/5/2021,4.849,3,17,9,7.058,0.34,30.31,194.761,0.09,11.571,1090000,Clean
2021,GOMBAK,14/7/2021,5.386,4,15,13,7.179,0.96,26.743,148.7,0.069,14.018,660000,Slightly Polluted
2021,GOMBAK,9/9/2021,5.867,6,18,79,7.031,1.14,28.199,135.364,0.062,62.345,660000,Slightly Polluted
2021,GOMBAK,10/11/2021,5.334,5,16,7,7.099,2.47,28.182,244.923,0.115,7.749,820000,Slightly Polluted
2021,BATU,17/1/2021,3.861,13,54,44,6.973,5.19,30.212,219.494,0.102,23.869,3260000,Polluted
2021,BATU,14/3/2021,3.404,9,79,27,7.432,4.51,30.57,180.444,0.083,17.651,1180000,Polluted
2021,BATU,18/5/2021,4.453,11,34,32,7.05,4.39,29.788,260.608,0.122,22.978,1060000,Polluted
2021,BATU,16/7/2021,3.745,8,35,44,7.199,2.86,29.888,181.878,0.084,30.828,1020000,Polluted
2021,BATU,10/9/2021,3.619,10,35,24,7.098,4.86,31.076,185.244,0.086,17.268,12200000,Polluted
2021,BATU,18/11/2021,4.784,5,24,31,7.103,2.65,30.054,196.912,0.091,45.277,1570000,Slightly Polluted
2021,JINJANG,11/1/2021,6.456,8,25,14,7.214,5.96,27.915,268.23,0.126,9.776,900000,Slightly Polluted
2021,JINJANG,9/3/2021,7.591,9,43,26,7.71,6.76,30.889,235.349,0.11,12.208,310000,Slightly Polluted
2021,JINJANG,17/5/2021,5.856,5,20,22,7.037,3.87,27.546,195.753,0.091,25.32,1320000,Slightly Polluted
2021,JINJANG,12/7/2021,5.986,7,24,13,7.238,3.73,27.892,185.944,0.087,11.896,320000,Slightly Polluted
2021,JINJANG,16/9/2021,5.473,8,24,21,7.156,3.56,28.03,172.524,0.08,16.509,750000,Slightly Polluted
2021,JINJANG,12/11/2021,5.83,5,22,16,7.215,3.65,28.083,189.046,0.088,13.996,450000,Slightly Polluted
2021,TOBA,17/1/2021,4.496,15,49,19,6.994,5.22,28.512,249.551,0.117,16.643,3620000,Polluted
2021,TOBA,16/3/2021,5.4,38,86,184,6.826,0.31,28.591,110.606,0.051,62.143,24000000,Polluted
2021,TOBA,18/5/2021,6.164,6,19,14,6.983,1.47,29.96,251.158,0.117,14.782,700000,Slightly Polluted
2021,TOBA,17/7/2021,4.307,4,23,7,6.649,0.87,28.738,217.025,0.101,6.477,1260000,Slightly Polluted
2021,TOBA,16/9/2021,6.852,5,14,12,6.911,0.53,29.114,214.969,0.1,36.398,1510000,Clean
2021,TOBA,17/11/2021,5.454,10,32,34,7.035,3.82,27.91,223.797,0.105,28.325,3900000,Slightly Polluted
2021,UNTUT,10/1/2021,3.328,8,27,10,6.952,2.46,27.713,297.203,0.14,5.106,3900000,Slightly Polluted
2021,UNTUT,13/3/2021,3.147,7,26,8,7.234,3.55,29.944,293.388,0.138,4.958,2250000,Slightly Polluted
2021,UNTUT,18/5/2021,5.693,8,27,8,7.055,1.57,28.74,318.425,0.15,9.946,2900000,Slightly Polluted
2021,UNTUT,16/7/2021,4.695,4,16,2,7.157,1.52,28.158,308.869,0.146,3.492,370000,Slightly Polluted
2021,UNTUT,15/9/2021,4.252,3,24,14,7.145,1.55,28.66,293.862,0.138,16.84,1710000,Slightly Polluted
2021,UNTUT,12/11/2021,5.928,2,8,7,7.282,0.47,28.081,255.865,0.12,16.83,970000,Clean
2021,BUNOS,11/1/2021,6.021,5,20,5,7.319,2.05,28.056,219.995,0.103,6.442,2020000,Slightly Polluted
2021,BUNOS,13/3/2021,4.035,8,34,12,7.684,3.11,31.065,226.284,0.105,9.264,2800000,Slightly Polluted
2021,BUNOS,17/5/2021,7.057,4,31,149,7.107,0.63,26.896,125.326,0.058,182.099,1560000,Slightly Polluted
2021,BUNOS,16/7/2021,7.251,5,21,2,7.515,2.51,29.47,225.34,0.105,9.252,840000,Slightly Polluted
2021,BUNOS,9/9/2021,6.626,9,29,14,7.912,1.9,32.194,212.197,0.098,8.319,870000,Slightly Polluted
2021,BUNOS,10/11/2021,4.377,6,26,6,7.659,2.26,28.777,240.99,0.113,8.05,650000,Slightly Polluted
2021,BELONGKONG,12/1/2021,6.997,10,34,6,7.145,3.98,26.809,275.227,0.13,7.384,2060000,Slightly Polluted
2021,BELONGKONG,14/3/2021,4.69,14,61,16,7.265,5.35,31.852,280.279,0.131,11.349,69000000,Polluted
2021,BELONGKONG,10/5/2021,6.983,8,25,2,7.165,3.36,31.029,288.225,0.135,10.426,1050000,Slightly Polluted
2021,BELONGKONG,14/7/2021,6.359,4,48,2,7.185,3.03,27.968,275.998,0.13,5.554,880000,Slightly Polluted
2021,BELONGKONG,9/9/2021,6.118,7,29,8,7.138,2.45,28.617,227.401,0.106,3.441,8200000,Slightly Polluted
2021,BELONGKONG,10/11/2021,6.747,5,28,2,7.183,3.91,28.85,269.642,0.126,5.562,720000,Slightly Polluted
2021,AIR BUSUK,11/1/2021,3.805,34,84,25,7.116,3.64,27.53,345.134,0.163,19.517,11400000,Polluted
2021,AIR BUSUK,13/3/2021,2.572,30,120,34,7.309,16,29.801,350.185,0.165,22.103,6300000,Polluted
2021,AIR BUSUK,18/5/2021,5.024,24,59,20,7.128,7.27,28.884,275.245,0.129,12.879,1480000,Polluted
2021,AIR BUSUK,16/7/2021,2.464,20,140,27,7.16,11.1,28.895,332.893,0.157,17.261,35000000,Polluted
2021,AIR BUSUK,9/9/2021,3.136,39,90,30,7.177,7.64,29.681,282.128,0.132,16.351,11400000,Polluted
2021,AIR BUSUK,10/11/2021,4.249,20,68,20,7.229,8.22,28.646,292.183,0.137,12.146,8500000,Polluted
2021,BUNOS,12/1/2021,6.774,4,20,3,6.967,0.68,26.641,145.53,0.067,8.42,7000,Clean
2021,BUNOS,14/3/2021,6.576,10,29,6,7.288,1.21,29.11,154.84,0.072,5.821,2000,Slightly Polluted
2021,BUNOS,10/5/2021,5.792,15,35,13,7,0.13,29.441,199.163,0.093,8.2,3000000,Slightly Polluted
2021,BUNOS,14/7/2021,7.123,3,16,4,7.155,0.34,27.35,131.369,0.061,6.411,69,Clean
2021,BUNOS,10/9/2021,6.959,3,13,6,7.093,0.39,28.829,130.148,0.06,6.858,325,Clean
2021,BUNOS,10/11/2021,7.231,4,23,1,7.241,0.53,28.489,146.656,0.068,4.416,81,Clean
2021,JINJANG,11/1/2021,2.505,13,39,20,7.03,9.44,28.087,341.757,0.161,17.387,1620000,Polluted
2021,JINJANG,9/3/2021,3.654,8,41,42,7.163,7.2,29.767,279.308,0.131,21.022,790000,Polluted
2021,JINJANG,17/5/2021,6.401,6,25,108,7.146,1.96,26.263,120.994,0.056,108.004,1460000,Slightly Polluted
2021,JINJANG,12/7/2021,6.922,7,35,32,7.259,2.2,29.331,177.743,0.082,28.253,580000,Slightly Polluted
2021,JINJANG,16/9/2021,3.335,8,29,27,7.08,3.74,28.47,210.018,0.098,23.037,1440000,Polluted
2021,JINJANG,12/11/2021,4.39,7,32,50,7.136,3.85,28.854,233.561,0.109,36.327,920000,Slightly Polluted
2021,KERAYONG,7/1/2021,4.748,6,66,33,7.377,8.47,27.905,374.813,0.178,11.296,188000,Polluted
2021,KERAYONG,6/3/2021,2.764,26,92,40,7.392,11,30.902,347.344,0.163,23.229,2300000,Polluted
2021,KERAYONG,9/5/2021,2.61,16,57,14,7.245,10.1,29.685,397.422,0.188,13.87,1590000,Polluted
2021,KERAYONG,12/7/2021,5.335,6,28,21,7.151,3.03,28.008,210.246,0.098,20.985,1240000,Slightly Polluted
2021,KERAYONG,7/9/2021,4.238,7,32,14,7.438,8.95,29.13,317.944,0.15,9.755,1030000,Slightly Polluted
2021,KERAYONG,8/11/2021,6.442,6,30,12,7.701,6.69,30.281,299.422,0.14,9.097,157000,Slightly Polluted
2021,KEROH,18/1/2021,5.231,11,39,28,6.999,5.08,27.861,219.826,0.103,12.999,2180000,Slightly Polluted
2021,KEROH,13/3/2021,4.246,22,58,18,7.353,8.08,29.953,258.761,0.121,18.587,4700000,Polluted
2021,KEROH,20/5/2021,5.795,7,33,9,7.017,3.92,28.987,194.475,0.09,12.43,350000,Slightly Polluted
2021,KEROH,17/7/2021,4.789,12,38,18,7.201,7.13,29.559,253.106,0.118,17.603,1290000,Slightly Polluted
2021,KEROH,15/9/2021,4.562,14,51,16,7.084,6.15,28.668,226.614,0.106,9.868,3600000,Polluted
2021,KEROH,17/11/2021,7.457,4,26,39,7.178,0.96,27.051,119.868,0.055,41.43,1200000,Slightly Polluted
2021,KLANG,16/1/2021,5.851,8,22,246,7.068,4.18,26.619,194.156,0.091,147.754,5200000,Slightly Polluted
2021,KLANG,11/3/2021,5.194,10,36,20,7.448,6.62,29.192,241.812,0.113,13.539,980000,Slightly Polluted
2021,KLANG,19/5/2021,6.268,6,25,22,7.183,1.14,28.136,138.166,0.064,19.184,670000,Slightly Polluted
2021,KLANG,15/7/2021,6.071,7,26,16,7.259,3.26,28.068,204.845,0.096,11.477,1260000,Slightly Polluted
2021,KLANG,13/9/2021,6.329,8,34,630,7.074,0.18,26.024,77.128,0.035,492.408,780000,Slightly Polluted
2021,KLANG,15/11/2021,5.639,4,26,35,7.218,3.43,28.439,212.236,0.099,14.884,1050000,Slightly Polluted
2021,KUYOH,7/1/2021,6.505,5,22,27,6.979,3.07,28.138,263.337,0.124,28.99,216000,Slightly Polluted
2021,KUYOH,6/3/2021,5.473,7,44,48,7.346,7.23,31.339,279.407,0.131,31.237,105000,Slightly Polluted
2021,KUYOH,9/5/2021,6.163,6,25,111,6.984,4,29.509,227.345,0.106,72.608,430000,Slightly Polluted
2021,KUYOH,12/7/2021,6.338,6,30,56,6.871,0.86,27.743,149.351,0.069,57.079,550000,Slightly Polluted
2021,KUYOH,7/9/2021,6.316,5,18,54,7.084,2.84,28.989,184.631,0.086,25.916,420000,Slightly Polluted
2021,KUYOH,8/11/2021,4.798,11,49,29,7.411,5.49,31.063,247.985,0.116,20.142,6700000,Polluted
2021,BATU,10/1/2021,4.267,13,35,23,7.031,5.48,27.815,267.655,0.126,16.47,2140000,Polluted
2021,BATU,9/3/2021,4.046,24,81,71,7.14,6.19,29.398,153.678,0.071,33.2,11200000,Polluted
2021,BATU,17/5/2021,6.722,8,29,138,7.161,0.63,26.836,89.369,0.041,93.066,1200000,Slightly Polluted
2021,BATU,17/7/2021,3.821,3,27,23,7.02,4.52,28.985,283.964,0.133,15.939,660000,Slightly Polluted
2021,BATU,16/9/2021,5.636,8,23,29,7.15,2.95,27.523,186.2,0.087,20.068,820000,Slightly Polluted
2021,BATU,12/11/2021,5.254,6,23,32,7.223,2.04,28.049,174.11,0.081,31.805,460000,Slightly Polluted
2021,KERAYONG,16/1/2021,5.134,18,58,32,7.364,10,30.391,344.816,0.162,14.426,9000000,Polluted
2021,KERAYONG,11/3/2021,4.367,14,52,17,7.497,11,31.431,339.131,0.159,12.266,1550000,Polluted
2021,KERAYONG,19/5/2021,5.907,7,23,16,7.353,7.28,31.034,329.279,0.155,18.788,860000,Slightly Polluted
2021,KERAYONG,15/7/2021,5.575,11,39,10,7.45,7.29,30.6,307.008,0.144,8.598,1480000,Slightly Polluted
2021,KERAYONG,13/9/2021,6.627,13,47,75,7.409,2.88,28.514,210.46,0.098,47.588,1770000,Slightly Polluted
2021,KERAYONG,15/11/2021,6.223,9,47,14,7.643,7.39,31.308,315.711,0.148,10.506,820000,Slightly Polluted
2021,GOMBAK,10/1/2021,5.172,9,24,22,7.044,3.35,27.334,201.716,0.094,17.535,1900000,Slightly Polluted
2021,GOMBAK,9/3/2021,4.614,14,41,48,7.413,5.73,31.319,257.865,0.12,29.446,920000,Polluted
2021,GOMBAK,18/5/2021,5.763,5,21,33,7.224,2.45,28.168,212.961,0.099,29.63,910000,Slightly Polluted
2021,GOMBAK,16/7/2021,5.059,9,26,27,7.279,0.83,27.862,248.499,0.116,14.428,590000,Slightly Polluted
2021,GOMBAK,15/9/2021,5.142,6,24,34,7.247,3.99,28.687,205.061,0.096,15.385,870000,Slightly Polluted
2021,GOMBAK,12/11/2021,5.4,5,15,46,7.095,1.55,27.667,165.797,0.077,37.349,580000,Slightly Polluted
2021,BATU,10/1/2021,3.104,14,38,62,6.935,5.32,28.686,253.593,0.119,28.624,8200000,Polluted
2021,BATU,9/3/2021,3.52,9,52,197,7.201,5.83,29.67,267.426,0.125,62.777,4700000,Polluted
2021,BATU,18/5/2021,5.474,7,22,13,7.041,3.34,28.582,186.325,0.087,18.096,640000,Slightly Polluted
2021,BATU,17/7/2021,5.089,4,24,47,7.21,3.82,28.775,226.891,0.106,44.75,1250000,Slightly Polluted
2021,BATU,16/9/2021,3.924,9,34,102,7.107,3.83,28.073,193.282,0.09,44.573,1430000,Polluted
2021,BATU,12/11/2021,6.185,3,16,44,7.26,1.6,28.646,152.986,0.071,32.843,600000,Slightly Polluted
2022,RASAU,10/1/2022,5.524,1,26,2,6.156,0.28,27.996,111.202,0.051,5.629,240000,Clean
2022,RASAU,9/3/2022,6.4,<1.000,6,5,6.563,0.07,29.349,83.805,0.038,8.978,6900,Clean
2022,RASAU,10/5/2022,5.939,1,6,8,6.2,0.19,31.31,97.496,0.044,9.78,250000,Clean
2022,RASAU,6/7/2022,6.252,<1.000,2,4,6.129,0.14,26.9,107.881,0.049,4.395,24000,Clean
2022,RASAU,7/9/2022,7.498,<1.000,11,4,6.321,0.09,27.392,83.002,0.038,3.401,280000,Clean
2022,RASAU,4/11/2022,7.299,1,8,1,6.512,0.14,28.089,82.163,0.037,12.553,210000,Clean
2022,KLANG,11/1/2022,7.753,<1.000,3,2,6.921,0.02,27.507,39.975,0.017,14.041,3500,Clean
2022,KLANG,7/3/2022,7.003,<1.000,5,4,7.442,0.03,28.761,36.469,0.015,5.222,22000,Clean
2022,KLANG,11/5/2022,8.077,2,5,6,7.295,0.03,28.541,40.447,0.017,5.936,300000,Clean
2022,KLANG,8/7/2022,8.107,1,7,4,7.095,0.02,28.755,35.921,0.015,2.199,32000,Clean
2022,KLANG,6/9/2022,8.163,<1.000,5,4,7.348,0.04,28.827,36.89,0.016,2.815,21000,Clean
2022,KLANG,11/11/2022,8.34,<1.000,6,<1.000,7.102,<0.010,28.48,35.459,0.015,3.8,26000,Clean
2022,KLANG,11/1/2022,7.407,<1.000,27,3,6.961,0.68,27.087,78.42,0.035,8.233,410000,Clean
2022,KLANG,7/3/2022,6.816,2,10,22,7.129,0.25,28.806,55.632,0.024,21.479,350000,Clean
2022,KLANG,11/5/2022,7.601,2,13,14,7.253,0.13,29.091,49.353,0.021,14.173,100000,Clean
2022,KLANG,8/7/2022,7.378,4,12,30,6.887,<0.010,28.771,58.645,0.026,29.251,530000,Clean
2022,KLANG,6/9/2022,7.775,2,7,5,7.054,0.28,28.55,68.519,0.031,6.532,325000,Clean
2022,KLANG,11/11/2022,7.864,2,9,11,6.944,0.25,28.391,48.091,0.021,8.286,470000,Clean
2022,BATU,14/1/2022,8.284,<1.000,3,<1.000,7.147,<0.010,24.219,34.184,0.014,2.589,4000,Clean
2022,BATU,16/3/2022,7.202,<1.000,7,6,7.137,<0.010,26.08,31.265,0.013,4.524,32000,Clean
2022,BATU,12/5/2022,8.107,1,8,10,7.434,<0.010,25.555,41.798,0.018,3.439,36000,Clean
2022,BATU,12/7/2022,8.563,<1.000,3,<1.000,7.293,<0.010,24.23,26.985,0.011,0.902,4800,Clean
2022,BATU,8/9/2022,8.827,<1.000,7,4,7.396,<0.010,24.701,27.114,0.011,1.64,3200,Clean
2022,BATU,14/11/2022,8.809,<1.000,3,<1.000,7.402,<0.010,23.8,26.727,0.011,2.89,2800,Clean
2022,DAMANSARA,15/1/2022,5.436,5,27,53,6.934,5.12,30.517,250.286,0.117,40.5,500000,Slightly Polluted
2022,DAMANSARA,4/3/2022,5.106,4,16,43,7.391,1.4,28.998,148.542,0.069,49.883,1020000,Slightly Polluted
2022,DAMANSARA,20/5/2022,4.048,8,30,20,7.049,5.56,30.829,258.26,0.121,20.805,920000,Slightly Polluted
2022,DAMANSARA,7/7/2022,5.588,4,23,71,7.056,4.43,30.724,261.663,0.122,86.84,350000,Slightly Polluted
2022,DAMANSARA,9/9/2022,5.828,19,61,260,6.473,1.07,27.396,105.626,0.048,187.215,1540000,Polluted
2022,DAMANSARA,12/11/2022,5.11,7,21,67,6.946,1.52,26.963,163.703,0.076,39.485,52000,Slightly Polluted
2022,DAMANSARA,15/1/2022,4.905,5,27,50,7.092,4.88,31.094,252.372,0.118,39.644,500000,Slightly Polluted
2022,DAMANSARA,4/3/2022,5.361,2,18,45,7.392,1.49,29.158,145.322,0.067,38.932,1080000,Slightly Polluted
2022,DAMANSARA,20/5/2022,3.236,16,38,14,7.173,5.23,31.365,266.835,0.124,18.78,1850000,Polluted
2022,DAMANSARA,7/7/2022,5.596,6,39,36,7.103,4.08,31.062,271.93,0.127,46.079,260000,Slightly Polluted
2022,DAMANSARA,9/9/2022,5.966,11,39,161,7.004,0.9,27.647,98.148,0.045,145.695,1570000,Slightly Polluted
2022,DAMANSARA,14/11/2022,6.542,5,21,29,7.005,2.43,27.95,181.417,0.084,28.15,300000,Slightly Polluted
2022,KUYOH,10/1/2022,5.461,5,26,44,6.911,2.15,28.523,182.093,0.085,67.608,770000,Slightly Polluted
2022,KUYOH,9/3/2022,4.916,5,18,20,7.087,1.47,28.828,206.56,0.096,31.765,570000,Slightly Polluted
2022,KUYOH,10/5/2022,4.807,8,34,21,7.25,4.45,31.506,262.116,0.122,14.473,410000,Slightly Polluted
2022,KUYOH,6/7/2022,3.38,9,28,16,6.966,<0.010,28.012,291.665,0.137,21.602,420000,Slightly Polluted
2022,KUYOH,7/9/2022,7.017,<1.000,11,<1.000,6.913,<0.010,27.308,67.051,0.03,2.458,380000,Clean
2022,KUYOH,4/11/2022,4.951,8,32,14,7.105,5.87,28.854,277.833,0.13,18.994,470000,Slightly Polluted
2022,KERAYONG,13/1/2022,4.773,23,64,27,7.124,6.35,30.567,318.212,0.149,16.584,5300000,Polluted
2022,KERAYONG,14/3/2022,3.756,20,57,12,7.119,7.24,29.343,311.881,0.147,40.277,4600000,Polluted
2022,KERAYONG,17/5/2022,2.594,10,53,20,7.142,6.74,31.49,294.472,0.138,15.653,41000000,Polluted
2022,KERAYONG,16/7/2022,3.716,40,97,44,7.024,7.8,29.571,296.193,0.139,31.3,12000000,Polluted
2022,KERAYONG,15/9/2022,4.456,32,78,19,7.102,6.79,29.076,268.473,0.126,16.363,8600000,Polluted
2022,KERAYONG,10/11/2022,5.108,17,45,13,7.089,4.36,28.388,255.538,0.12,15.696,62000000,Polluted
2022,KLANG,7/1/2022,3.972,3,45,17,6.917,1.07,29.749,22707.686,13.613,13.556,225000,Slightly Polluted
2022,KLANG,8/3/2022,4.229,3,18,106,6.993,0.63,27.075,421.432,0.201,153.596,44000,Slightly Polluted
2022,KLANG,20/5/2022,5.233,<1.000,11,12,7.696,0.4,29.959,38045.688,24.026,16.504,40000,Clean
2022,KLANG,18/7/2022,5.546,1,26,18,7.604,0.16,29.356,42517.484,27.206,10.742,3900,Clean
2022,KLANG,16/9/2022,5.38,<1.000,28,33,7.538,0.45,29.349,35371.137,22.176,23.135,9000,Clean
2022,KLANG,7/11/2022,3.883,5,18,94,6.906,2.88,28.653,7439.251,4.076,56.641,840000,Slightly Polluted
2022,DAMANSARA,17/1/2022,3.46,4,22,8,6.928,5.49,30.022,234.487,0.109,22.613,750000,Slightly Polluted
2022,DAMANSARA,4/3/2022,4.675,4,18,23,7.368,1.61,29.883,187.118,0.087,35.078,650000,Slightly Polluted
2022,DAMANSARA,16/5/2022,4.268,10,26,11,7.064,6.3,28.678,235.405,0.11,17.781,1330000,Slightly Polluted
2022,DAMANSARA,7/7/2022,3.819,7,29,10,6.904,5.63,30.776,247.918,0.116,14.943,49000000,Slightly Polluted
2022,DAMANSARA,9/9/2022,6.134,11,38,77,6.994,1.97,27.858,125.151,0.058,110.011,650000,Slightly Polluted
2022,DAMANSARA,12/11/2022,6.432,5,15,19,6.884,1.58,28.278,154.592,0.072,28.744,460000,Slightly Polluted
2022,PENCHALA,17/1/2022,3.933,10,45,20,7.311,5.5,30.119,352.982,0.166,12.311,1670000,Polluted
2022,PENCHALA,10/3/2022,6.133,6,18,12,7.427,0.62,30.133,250.368,0.117,14.407,900000,Clean
2022,PENCHALA,19/5/2022,3.78,8,29,9,7.557,3.11,29.606,309.913,0.146,10.254,1430000,Slightly Polluted
2022,PENCHALA,7/7/2022,4.328,14,41,16,7.263,4.44,30.212,344.615,0.162,9.961,29500000,Polluted
2022,PENCHALA,9/9/2022,6.477,16,48,40,7.264,1.52,27.816,138.344,0.064,33.925,1820000,Slightly Polluted
2022,PENCHALA,24/11/2022,3.692,27,70,21,7.265,4.1,28.503,339.874,0.16,10.874,36000000,Polluted
2022,GOMBAK,14/1/2022,8.415,<1.000,5,2,7.469,<0.010,23.097,43.163,0.019,3.946,7600,Clean
2022,GOMBAK,16/3/2022,7.324,<1.000,7,21,7.429,<0.010,25.26,40.168,0.017,57.439,52000,Clean
2022,GOMBAK,12/5/2022,8.261,<1.000,8,9,7.446,<0.010,25.02,39.828,0.017,20.347,35000,Clean
2022,GOMBAK,12/7/2022,8.674,<1.000,5,2,7.298,<0.010,24.388,41.205,0.018,2.804,380000,Clean
2022,GOMBAK,8/9/2022,8.988,<1.000,12,6,7.324,<0.010,23.243,34.75,0.015,26.774,20000,Clean
2022,GOMBAK,14/11/2022,8.896,<1.000,3,<1.000,7.326,0.02,23.683,38.405,0.017,4.857,4500,Clean
2022,PUSU,14/1/2022,7.133,6,19,54,7.168,0.94,27.244,105.912,0.049,53.219,570000,Slightly Polluted
2022,PUSU,16/3/2022,6.058,5,23,203,6.926,1.17,28.406,119.98,0.055,196.208,880000,Slightly Polluted
2022,PUSU,12/5/2022,6.193,7,18,74,7.087,1.36,29.813,132.131,0.061,68.172,14600000,Slightly Polluted
2022,PUSU,12/7/2022,6.949,3,8,20,6.969,0.78,26.53,111.567,0.051,20.01,590000,Clean
2022,PUSU,8/9/2022,7.623,<1.000,4,39,7.148,0.65,27.677,99.211,0.045,37.034,440000,Clean
2022,PUSU,14/11/2022,7.253,6,16,60,7.019,1.59,26.542,123.362,0.057,41.881,1020000,Slightly Polluted
2022,KLANG,7/1/2022,3.073,4,21,21,7.259,2.54,28.683,853.887,0.415,27.486,1160000,Slightly Polluted
2022,KLANG,8/3/2022,3.616,4,21,41,7.052,0.86,26.671,150.303,0.07,79.971,550000,Slightly Polluted
2022,KLANG,20/5/2022,3.553,8,20,14,7.294,3.27,29.232,611.748,0.294,17.149,480000,Slightly Polluted
2022,KLANG,18/7/2022,2.889,8,36,37,6.911,5.79,30.554,515.673,0.246,24.953,890000,Polluted
2022,KLANG,16/9/2022,3.766,8,29,13,7.209,4.44,28.934,345.481,0.163,13.795,1030000,Slightly Polluted
2022,KLANG,7/11/2022,3.873,5,35,60,7.187,3.53,27.945,404.873,0.192,36.943,930000,Polluted
2022,KLANG,7/1/2022,3.518,2,19,27,7.161,2.75,28.809,266.705,0.125,27.554,1870000,Slightly Polluted
2022,KLANG,8/3/2022,3.932,4,27,119,7.039,0.58,27.144,149.322,0.069,118.972,445000,Slightly Polluted
2022,KLANG,20/5/2022,3.685,5,26,28,7.071,2.67,28.942,243.887,0.114,47.944,580000,Slightly Polluted
2022,KLANG,18/7/2022,3.883,8,26,54,6.98,5.86,30.623,323.587,0.152,32.412,850000,Polluted
2022,KLANG,16/9/2022,4.018,6,29,12,7.144,4.87,28.467,267.364,0.125,14.827,980000,Slightly Polluted
2022,KLANG,7/11/2022,4.53,7,39,67,7.093,2.81,27.788,195.086,0.091,47.264,700000,Slightly Polluted
2022,KLANG,7/1/2022,4.25,5,26,28,7.048,3.47,29.725,259.133,0.121,28.912,310000,Slightly Polluted
2022,KLANG,8/3/2022,4.344,5,29,78,7.054,0.8,27.52,164.447,0.076,74.716,440000,Slightly Polluted
2022,KLANG,20/5/2022,3.837,4,21,16,7.087,3.14,29.702,226.207,0.105,20.411,47000,Slightly Polluted
2022,KLANG,18/7/2022,4.701,7,29,31,7.045,5.38,29.787,290.527,0.136,22.638,74000,Slightly Polluted
2022,KLANG,16/9/2022,4.143,2,22,9,7.167,4.97,27.746,229.66,0.107,12.699,42000,Slightly Polluted
2022,KLANG,7/11/2022,3.781,6,26,51,6.944,3.06,27.472,197.47,0.092,66.886,320000,Slightly Polluted
2022,SEMELAH,11/1/2022,7.265,<1.000,6,6,6.858,0.5,27.511,83.385,0.038,6.509,500000,Clean
2022,SEMELAH,7/3/2022,6.473,1,10,60,7.068,0.55,26.862,79.777,0.036,67.127,310000,Clean
2022,SEMELAH,11/5/2022,7.36,2,15,33,6.983,0.25,27.953,58.303,0.026,34.228,510000,Clean
2022,SEMELAH,8/7/2022,7.177,3,11,5,6.708,<0.010,27.016,71.371,0.032,9.905,240000,Clean
2022,SEMELAH,6/9/2022,7.695,1,5,4,6.815,0.33,27.514,55.79,0.025,9.611,350000,Clean
2022,SEMELAH,11/11/2022,7.965,2,8,13,6.714,0.47,26.835,66.974,0.03,15.454,280000,Clean
2022,GOMBAK,14/1/2022,8.331,<1.000,2,3,7.271,<0.010,24.918,49.229,0.022,7.107,63000,Clean
2022,GOMBAK,16/3/2022,7.174,1,10,46,7.229,0.04,25.885,61.712,0.028,41.574,230000,Clean
2022,GOMBAK,12/5/2022,8.061,<1.000,6,17,7.343,<0.010,26.331,46.101,0.02,23.365,74000,Clean
2022,GOMBAK,12/7/2022,8.536,<1.000,10,15,7.263,0.03,24.723,51.585,0.023,15.785,320000,Clean
2022,GOMBAK,8/9/2022,8.714,<1.000,13,29,7.388,<0.010,25.091,53.776,0.024,23.805,440000,Clean
2022,GOMBAK,14/11/2022,8.726,<1.000,5,8,7.287,0.03,24.3,48.317,0.021,17.983,220000,Clean
2022,KEROH,15/1/2022,8.054,<1.000,8,<1.000,7.273,<0.010,26.101,43.979,0.019,7.109,74000,Clean
